Protein,MW,Rxn,0.11913,0.03367,0.16665,0.02369,0.08365,0.22653,0.11162,0.13361,0.1265,0.04336,0.34618,0.24917,0.28787,0.35783,0.07075,0.39643,0.0134,0.26951,0.38783,0.16037,0.17274,0.31963,0.36855,0.14734,0.09599,0.37858
AOX1,40814,AOX1_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFP,26886,GFP_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBA,15258,HBA_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBB,15998,HBB_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mCherry,26722,mCherry_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mCherry1,26722,mCherry1_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOX1,50255,NOX1_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q0045,58795.3,Q0045_translation_mitochondrion_Ribosome,1.76574548952464E-05,4.80410815829649E-06,2.47515111761172E-05,3.2918990442621E-06,1.2339017197347E-05,3.36127509608592E-05,1.65322945972579E-05,1.98260383452305E-05,1.87624738470394E-05,6.26946971642753E-06,5.10200738580667E-05,3.69349280853959E-05,4.25819491306941E-05,5.2693710289255E-05,1.03998132650161E-05,5.82130854493773E-05,1.73661460860372E-06,3.99082526313133E-05,5.69873579410329E-05,2.38178826046675E-05,2.56556420431565E-05,4.7190686029259E-05,5.42319582726836E-05,2.18767523438734E-05,1.41922352069525E-05,5.56669187368053E-05
Q0080,5825.3,Q0080_translation_mitochondrion_Ribosome,4.33078052766625E-05,1.17944391737659E-05,6.06786696837845E-05,8.08642706998448E-06,3.02588755871211E-05,8.23646601425173E-05,4.05498582731541E-05,4.86139879533446E-05,4.60165235700526E-05,1.53887004664171E-05,0.000124997300941,9.05106172878494E-05,0.00010435199915,0.000129090780143,2.5508242498466E-05,0.000142540041355,4.26886396444819E-06,9.77854824496341E-05,0.000139558967932,5.83885652322108E-05,6.28814589635221E-05,0.000115612231818,0.000132799917863,5.36387943534572E-05,3.48139881036963E-05,0.000136335209379
Q0085,29100.1,Q0085_translation_mitochondrion_Ribosome,0.00021634275734,5.89187439961041E-05,0.000303118355392,4.03954880228066E-05,0.00015115724606,0.000411450027743,0.000202565521215,0.00024284962334,0.000229874073016,7.68737614273571E-05,0.000624420022505,0.000452142896355,0.000521287077138,0.000644868867051,0.000127425610274,0.000712054221658,2.13249735209927E-05,0.000488484252799,0.000697162364637,0.000291678211785,0.000314122318848,0.000577537209608,0.000663397746003,0.000267950883142,0.000173912165076,0.000681058181802
Q0105,43661.2,Q0105_translation_mitochondrion_Ribosome,0.000357968032056,9.73932626989703E-05,0.000501785211894,6.67363801630134E-05,0.000250147811779,0.000681428347676,0.000335157756169,0.000401931533848,0.0003803699842,0.000127100408849,0.001034325475707,0.000748778552701,0.000863260114317,0.001068254960064,0.000210834500799,0.001180148767862,3.52062354155211E-05,0.000809056500043,0.001155299701753,0.000482857841875,0.000520114577542,0.000956692632628,0.001099439726312,0.000443505478607,0.000287717937701,0.001128530553754
Q0130,7760.5,Q0130_translation_mitochondrion_Ribosome,0.000576949209224,0.000157126234199,0.000808364918684,0.000107727872001,0.000403110576269,0.001097266999186,0.000540207671929,0.00064763849675,0.000613034918657,0.000205009201191,0.001665221626266,0.001205787934462,0.001390183663331,0.001719755204536,0.000339822354058,0.001898927078318,5.68700647110023E-05,0.001302704129488,0.001859213037331,0.000777856008248,0.000837710611104,0.001540193166058,0.001769168562258,0.000714579272449,0.000463794061557,0.001816265930314
Q0140,47155.2,Q0140_translation_mitochondrion_Ribosome,9.10919482280412E-06,1.16872548995297E-06,1.65383919087618E-05,6.96582613388264E-07,4.96461198263059E-06,2.89368586447135E-05,8.13131497754721E-06,1.1145797338752E-05,1.01218990349422E-05,1.71824949924585E-06,6.37280464174294E-05,3.45010145557423E-05,4.51177598461568E-05,6.78192730261263E-05,3.75672873616752E-06,8.2241369653808E-05,3.10794235138293E-07,3.99044003562113E-05,7.89138904786836E-05,1.54336863157589E-05,1.76424532966286E-05,5.48619231477777E-05,7.16767976589826E-05,1.32621207138629E-05,6.27104667033229E-06,7.54061846739386E-05
Q0250,28550.2,Q0250_translation_mitochondrion_Ribosome,8.57422053719026E-06,2.33280974399308E-06,1.2018998021617E-05,1.59850151446616E-06,5.99165934671134E-06,1.63218958400199E-05,8.02785796161651E-06,9.62725523917727E-06,9.11080274831055E-06,3.04436943595745E-06,2.4774655672521E-05,1.79350999794826E-05,2.06772167855448E-05,2.5587350817162E-05,5.05000822648853E-06,2.82674845131637E-05,8.43276493164555E-07,1.93789060396753E-05,2.76722878646436E-05,1.1565640653926E-05,1.24580317042438E-05,2.2915156896428E-05,2.63343031683956E-05,1.06230541347362E-05,6.89155686943572E-06,2.70311005015628E-05
Q0275,30356.9,Q0275_translation_mitochondrion_Ribosome,9.1168102298909E-06,2.48043348619006E-06,1.27795784632831E-05,1.69965711709542E-06,6.37082064651671E-06,1.73547701881563E-05,8.53587300106466E-06,1.02364825665032E-05,9.68734817795281E-06,3.2370217557291E-06,2.63424334955676E-05,1.90700603346791E-05,2.19857024552229E-05,2.72065572227692E-05,5.36958041382161E-06,3.00562938479471E-05,8.96640309887394E-07,2.0605232634301E-05,2.94234322519001E-05,1.2297531953092E-05,1.32463948638734E-05,2.43652628138918E-05,2.8000777852788E-05,1.12952971279631E-05,7.32766505067471E-06,2.87416695790535E-05
YAL003W,22603,YAL003W_translation_Ribosome,0.005137513400879,0.005896718802166,0.004707140442291,0.005983530396925,0.005456484899197,0.0041512982691,0.005205475286416,0.005007667056225,0.005072811552521,0.005811637884031,0.002998616519567,0.003937961323507,0.003568373062159,0.002882646255499,0.005568668544839,0.002495328726821,0.006071822081284,0.003744562683312,0.00258232413441,0.004764504043629,0.004650377325314,0.003259324528359,0.002774945905461,0.004883622341572,0.005347042106694,0.002675469503642
YAL005C,69636.8,YAL005C_translation_Ribosome,0.000857814400767,0.000689192546809,0.00092476444623,0.000661311749328,0.000833068574007,0.001025772520469,0.000892154117634,0.000860659469702,0.000873659019109,0.000715752375483,0.001186535550298,0.001063804833225,0.001145601618835,0.001201093828316,0.000788546743894,0.0012466595886,0.000631945504483,0.001116550368736,0.00123700968389,0.000912817953498,0.000936171113851,0.001178211036388,0.001214055507988,0.000887569776712,0.000853601788492,0.001226154270517
YAL012W,42535.4,YAL012W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL022C,58298.6,YAL022C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL023C,86871.5,YAL023C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL025C,35680.9,YAL025C_translation_Ribosome,0.000150512265675,0.000194743126424,0.000127968552743,0.000200164018977,0.000168401974081,0.000101551666845,0.000154238094913,0.000143517511718,0.000147006368064,0.000189502533342,5.64538973212478E-05,9.22202078347454E-05,7.71133221360299E-05,5.26369358724473E-05,0.00017492905902,4.08436242325805E-05,0.000205756095618,8.41472427928865E-05,4.33647419459962E-05,0.000130867748211,0.00012513109579,6.55154024643687E-05,4.92100093952341E-05,0.000136990164296,0.000162147970531,4.61459383172914E-05
YAL033W,19574.8,YAL033W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL035W,112251.6,YAL035W_translation_Ribosome,0.005083840655163,0.006045885203455,0.004553064949701,0.006164022001158,0.005463495653931,0.003920488712959,0.005151866964822,0.004923995439103,0.004988481303556,0.005934973111244,0.002666381297134,0.00366980305356,0.003245825711351,0.002546990621273,0.005617464909754,0.002157418295645,0.006286869312634,0.003446210012982,0.002245445548211,0.004624987686495,0.004494908394456,0.002942952759923,0.002438812095609,0.004763353788654,0.005322029867279,0.002329445155183
YAL038W,54546.3,YAL038W_translation_Ribosome,0.000958468016427,0.001023398379292,0.005040050214335,0.000577030555182,0.002941146676824,0.00655345827799,0.001347988505886,0.004204495189057,0.004024419578965,0.00109574445129,0.009574636061039,0.007124809320633,0.008101157110207,0.009868692058545,0.002614882243729,0.010843472150234,0,0.007638420560645,0.010626419013433,0.004881438565727,0.005194644867172,0.008905019524228,0.010140510314644,0.004551806248618,0.003252799850296,0.010392279801945
YAL044C,18782.1,YAL044C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL054C,79132.4,YAL054C_translation_Ribosome,1.84934725234151E-06,5.11378134759846E-07,2.59596007799951E-06,3.55508321497793E-07,1.29313672611847E-06,3.53975040909647E-06,0,2.07645043421029E-06,0,0,0,3.89743815427659E-06,4.50995910042105E-06,0,0,6.23736036348601E-06,1.94800835239373E-07,4.21933150287341E-06,6.10015995412728E-06,0,2.69183916473024E-06,5.01460642929388E-06,0,2.29232247418508E-06,1.4864731442497E-06,5.95272914511967E-06
YAL060W,41574.4,YAL060W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL062W,49619.6,YAL062W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAR002W,59053.1,YAR002W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAR008W,31313.3,YAR008W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAR015W,34597.6,YAR015W_translation_Ribosome,6.27081159887083E-06,1.77254458364333E-06,8.77208639191954E-06,1.24717660659086E-06,4.40311557994132E-06,1.19241350758786E-05,5.87541544522807E-06,7.03280577039584E-06,6.65858483427034E-06,2.28221319565084E-06,1.82218364502163E-05,1.31155999748798E-05,1.51525799849234E-05,1.88350633179953E-05,3.72418439258198E-06,2.08667890260151E-05,7.05512849023632E-07,1.41863575360224E-05,2.04141782535162E-05,8.44158192413514E-06,9.09278459672772E-06,1.68243576374285E-05,1.93996717510785E-05,7.75581864226375E-06,5.05255318478402E-06,1.99276224052651E-05
YAR035W,77761.4,YAR035W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAR071W,52741.1,YAR071W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL004W,287550.5,YBL004W_translation_Ribosome,0.001212970447805,0.00156942463264,0.001031291848738,0.00161311132115,0.001357142668713,0.000818399552061,0.001242996710039,0.001156600092858,0.001184716603003,0.001527190968102,0.000454958994915,0.00074319781376,0.000621452214963,0.000424198302974,0.001409744103589,0.000329156623569,0.001658177573237,0.000678138212285,0.000349474178873,0.001054656312814,0.001008424932109,0.000527985189172,0.000396580882394,0.001103996542641,0.001306741982414,0.000371887694428
YBL011W,85693.2,YBL011W_translation_Ribosome,0,0,0,2.60359513547513E-06,0,1.53459415709325E-05,0,0,0,2.87812367111927E-06,0,0,0,0,0,2.64041016431136E-05,1.47282254334383E-06,0,2.57445403303514E-05,1.08640184088549E-05,1.14902088107081E-05,2.12173788408274E-05,0,0,0,0
YBL013W,44635.5,YBL013W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL015W,58705.5,YBL015W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL018C,15503.5,YBL018C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL024W,77878.6,YBL024W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL027W,21736.8,YBL027W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL030C,34446.7,YBL030C_translation_Ribosome,0,0,0,0,0,0.000421218249666,0,0,0,0,0,0.000380908246586,0,0,0.00019726080868,0,3.32709544876013E-05,8.49502891887282E-05,0,0,0,0,0.000488471478166,0,0,0
YBL033C,38325.5,YBL033C_translation_Ribosome,4.52409833773735E-09,1.27880831340391E-09,6.32865153711697E-09,8.99779801032141E-10,3.17664269799803E-09,8.60270777158239E-09,4.23883843903993E-09,5.07384162222397E-09,4.80385865616314E-09,1.64651046551372E-09,1.31462058292128E-08,9.46229417185219E-09,1.09318803222479E-08,1.35886204368669E-08,2.68682548570595E-09,1.50544158532055E-08,5.08994642426895E-10,1.02347958530312E-08,1.47278782733054E-08,6.09020796570067E-09,6.56002034678676E-09,1.21379899907519E-08,1.39959591095837E-08,5.59546171560536E-09,3.64518166476884E-09,1.43768509031779E-08
